month,state,district,activity_total,enrol_total,demo_total,bio_total,age_0_5,age_5_17,age_18_greater
2025-09-01,Uttar Pradesh,Aligarh,51674.0,4941.0,25074.0,21659.0,2602.0,2281.0,58.0
2025-09-01,Uttar Pradesh,Allahabad,77148.0,6223.0,39489.0,31436.0,3276.0,2945.0,2.0
2025-09-01,Uttar Pradesh,Ambedkar Nagar,31796.0,3621.0,15005.0,13170.0,1575.0,2032.0,14.0
2025-09-01,Uttar Pradesh,Amethi,30366.0,3430.0,15650.0,11286.0,1699.0,1722.0,9.0
2025-09-01,Uttar Pradesh,Amroha,26025.0,2613.0,13195.0,10217.0,1754.0,844.0,15.0
2025-09-01,Uttar Pradesh,Auraiya,17944.0,1712.0,9885.0,6347.0,969.0,740.0,3.0
2025-09-01,Uttar Pradesh,Ayodhya,3945.0,477.0,2450.0,1018.0,350.0,127.0,0.0
2025-09-01,Uttar Pradesh,Azamgarh,65576.0,7008.0,34522.0,24046.0,2167.0,4821.0,20.0
2025-09-01,Uttar Pradesh,Baghpat,20231.0,2702.0,9630.0,7899.0,1273.0,1386.0,43.0
2025-09-01,Uttar Pradesh,Baghpat *,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-09-01,Uttar Pradesh,Bagpat,4.0,0.0,2.0,2.0,0.0,0.0,0.0
2025-09-01,Uttar Pradesh,Bahraich,51956.0,8157.0,22278.0,21521.0,2907.0,4847.0,403.0
2025-09-01,Uttar Pradesh,Ballia,46026.0,4043.0,22173.0,19810.0,1606.0,2433.0,4.0
2025-09-01,Uttar Pradesh,Balrampur,25638.0,2771.0,12770.0,10097.0,953.0,1804.0,14.0
2025-09-01,Uttar Pradesh,Banda,26612.0,2768.0,12651.0,11193.0,1086.0,1671.0,11.0
2025-09-01,Uttar Pradesh,Bara Banki,47413.0,4133.0,20363.0,22917.0,2487.0,1623.0,23.0
2025-09-01,Uttar Pradesh,Barabanki,2131.0,306.0,1225.0,600.0,173.0,133.0,0.0
2025-09-01,Uttar Pradesh,Bareilly,67122.0,6146.0,33920.0,27056.0,3496.0,2600.0,50.0
2025-09-01,Uttar Pradesh,Basti,33969.0,3687.0,16261.0,14021.0,1693.0,1980.0,14.0
2025-09-01,Uttar Pradesh,Bhadohi,2530.0,244.0,1373.0,913.0,124.0,119.0,1.0
2025-09-01,Uttar Pradesh,Bijnor,51451.0,5068.0,24692.0,21691.0,3597.0,1468.0,3.0
2025-09-01,Uttar Pradesh,Budaun,47582.0,5023.0,27358.0,15201.0,2392.0,2507.0,124.0
2025-09-01,Uttar Pradesh,Bulandshahar,263.0,72.0,145.0,46.0,41.0,31.0,0.0
2025-09-01,Uttar Pradesh,Bulandshahr,48148.0,5740.0,22530.0,19878.0,3058.0,2645.0,37.0
2025-09-01,Uttar Pradesh,Chandauli,37140.0,3372.0,20610.0,13158.0,1587.0,1758.0,27.0
2025-09-01,Uttar Pradesh,Chitrakoot,18383.0,2052.0,9164.0,7167.0,1104.0,939.0,9.0
2025-09-01,Uttar Pradesh,Deoria,43740.0,4071.0,22248.0,17421.0,1930.0,2131.0,10.0
2025-09-01,Uttar Pradesh,Etah,25909.0,1907.0,14030.0,9972.0,1114.0,781.0,12.0
2025-09-01,Uttar Pradesh,Etawah,26237.0,2461.0,11909.0,11867.0,1301.0,1144.0,16.0
2025-09-01,Uttar Pradesh,Faizabad,30683.0,3250.0,14461.0,12972.0,1784.0,1465.0,1.0
2025-09-01,Uttar Pradesh,Farrukhabad,24647.0,2258.0,13044.0,9345.0,983.0,1255.0,20.0
2025-09-01,Uttar Pradesh,Fatehpur,37853.0,3558.0,20086.0,14209.0,1855.0,1690.0,13.0
2025-09-01,Uttar Pradesh,Firozabad,34619.0,3193.0,17781.0,13645.0,1676.0,1494.0,23.0
2025-09-01,Uttar Pradesh,Gautam Buddha Nagar,26706.0,3744.0,13294.0,9668.0,1746.0,1932.0,66.0
2025-09-01,Uttar Pradesh,Ghaziabad,48549.0,6351.0,21220.0,20978.0,3389.0,2877.0,85.0
2025-09-01,Uttar Pradesh,Ghazipur,51824.0,5487.0,26892.0,19445.0,2012.0,3444.0,31.0
2025-09-01,Uttar Pradesh,Gonda,43040.0,5305.0,20525.0,17210.0,2435.0,2796.0,74.0
2025-09-01,Uttar Pradesh,Gorakhpur,55842.0,5933.0,29098.0,20811.0,2221.0,3681.0,31.0
2025-09-01,Uttar Pradesh,Hamirpur,18070.0,1584.0,9085.0,7401.0,900.0,674.0,10.0
2025-09-01,Uttar Pradesh,Hapur,15020.0,1768.0,6206.0,7046.0,1096.0,667.0,5.0
2025-09-01,Uttar Pradesh,Hardoi,64690.0,6209.0,29642.0,28839.0,3059.0,3096.0,54.0
2025-09-01,Uttar Pradesh,Hathras,22081.0,2051.0,10392.0,9638.0,1141.0,894.0,16.0
2025-09-01,Uttar Pradesh,Jalaun,21611.0,1978.0,11137.0,8496.0,849.0,1104.0,25.0
2025-09-01,Uttar Pradesh,Jaunpur,67565.0,5757.0,33062.0,28746.0,1736.0,4008.0,13.0
2025-09-01,Uttar Pradesh,Jhansi,29676.0,2839.0,11958.0,14879.0,1656.0,1171.0,12.0
2025-09-01,Uttar Pradesh,Jyotiba Phule Nagar,171.0,31.0,100.0,40.0,20.0,11.0,0.0
2025-09-01,Uttar Pradesh,Kannauj,23677.0,2616.0,12141.0,8920.0,1203.0,1378.0,35.0
2025-09-01,Uttar Pradesh,Kanpur Dehat,26972.0,2478.0,15432.0,9062.0,1220.0,1239.0,19.0
2025-09-01,Uttar Pradesh,Kanpur Nagar,56431.0,6508.0,25043.0,24880.0,2905.0,3521.0,82.0
2025-09-01,Uttar Pradesh,Kasganj,20459.0,1593.0,10025.0,8841.0,768.0,763.0,62.0
2025-09-01,Uttar Pradesh,Kaushambi,28457.0,2460.0,12839.0,13158.0,1266.0,1189.0,5.0
2025-09-01,Uttar Pradesh,Kheri,65899.0,8046.0,32663.0,25190.0,3310.0,4613.0,123.0
2025-09-01,Uttar Pradesh,Kushinagar,45072.0,4544.0,23150.0,17378.0,1820.0,2716.0,8.0
2025-09-01,Uttar Pradesh,Kushinagar *,55.0,1.0,47.0,7.0,0.0,1.0,0.0
2025-09-01,Uttar Pradesh,Lalitpur,22960.0,1868.0,9561.0,11531.0,1200.0,638.0,30.0
2025-09-01,Uttar Pradesh,Lucknow,59118.0,7506.0,27008.0,24604.0,4101.0,3394.0,11.0
2025-09-01,Uttar Pradesh,Maharajganj,37762.0,4470.0,20857.0,12435.0,1461.0,2966.0,43.0
2025-09-01,Uttar Pradesh,Mahoba,15497.0,1458.0,7245.0,6794.0,831.0,622.0,5.0
2025-09-01,Uttar Pradesh,Mahoba *,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-01,Uttar Pradesh,Mahrajganj,20.0,5.0,11.0,4.0,2.0,3.0,0.0
2025-09-01,Uttar Pradesh,Mainpuri,28528.0,3507.0,13044.0,11977.0,1348.0,2138.0,21.0
2025-09-01,Uttar Pradesh,Mathura,35757.0,4116.0,16585.0,15056.0,1967.0,2137.0,12.0
2025-09-01,Uttar Pradesh,Mau,32061.0,3534.0,16247.0,12280.0,1090.0,2428.0,16.0
2025-09-01,Uttar Pradesh,Meerut,47317.0,6055.0,21708.0,19554.0,3537.0,2494.0,24.0
2025-09-01,Uttar Pradesh,Mirzapur,34708.0,3743.0,17612.0,13353.0,1650.0,2092.0,1.0
2025-09-01,Uttar Pradesh,Moradabad,39664.0,4277.0,19358.0,16029.0,3039.0,1215.0,23.0
2025-09-01,Uttar Pradesh,Muzaffarnagar,41673.0,3561.0,17878.0,20234.0,2164.0,1393.0,4.0
2025-09-01,Uttar Pradesh,Pilibhit,37374.0,2700.0,14778.0,19896.0,1714.0,961.0,25.0
2025-09-01,Uttar Pradesh,Pratapgarh,46217.0,4850.0,21947.0,19420.0,2550.0,2285.0,15.0
2025-09-01,Uttar Pradesh,Prayagraj,6589.0,677.0,3722.0,2190.0,382.0,287.0,8.0
2025-09-01,Uttar Pradesh,Rae Bareli,43660.0,3954.0,21283.0,18423.0,2164.0,1770.0,20.0
2025-09-01,Uttar Pradesh,Raebareli,6.0,1.0,2.0,3.0,0.0,1.0,0.0
2025-09-01,Uttar Pradesh,Rampur,34697.0,3528.0,15872.0,15297.0,2039.0,1461.0,28.0
2025-09-01,Uttar Pradesh,Saharanpur,49863.0,4471.0,20612.0,24780.0,3122.0,1343.0,6.0
2025-09-01,Uttar Pradesh,Sambhal,34939.0,3728.0,17653.0,13558.0,1898.0,1782.0,48.0
2025-09-01,Uttar Pradesh,Sant Kabir Nagar,27130.0,2314.0,13811.0,11005.0,887.0,1421.0,6.0
2025-09-01,Uttar Pradesh,Sant Ravidas Nagar,24756.0,1942.0,10710.0,12104.0,744.0,1197.0,1.0
2025-09-01,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,145.0,35.0,69.0,41.0,16.0,19.0,0.0
2025-09-01,Uttar Pradesh,Shahjahanpur,51033.0,4663.0,26310.0,20060.0,2362.0,2235.0,66.0
2025-09-01,Uttar Pradesh,Shamli,21420.0,2720.0,8346.0,10354.0,1715.0,999.0,6.0
2025-09-01,Uttar Pradesh,Shrawasti,19419.0,1992.0,11081.0,6346.0,648.0,1287.0,57.0
2025-09-01,Uttar Pradesh,Siddharthnagar,33831.0,4470.0,17658.0,11703.0,1587.0,2727.0,156.0
2025-09-01,Uttar Pradesh,Sitapur,69186.0,7551.0,31043.0,30592.0,3667.0,3761.0,123.0
2025-09-01,Uttar Pradesh,Sonbhadra,31081.0,2800.0,14241.0,14040.0,1638.0,1157.0,5.0
2025-09-01,Uttar Pradesh,Sultanpur,36883.0,4145.0,18134.0,14604.0,1741.0,2385.0,19.0
2025-09-01,Uttar Pradesh,Unnao,45175.0,4242.0,21691.0,19242.0,2047.0,2113.0,82.0
2025-09-01,Uttar Pradesh,Varanasi,54645.0,5979.0,25671.0,22995.0,2258.0,3703.0,18.0
2025-09-01,Uttarakhand,Almora,6081.0,459.0,2336.0,3286.0,406.0,50.0,3.0
2025-09-01,Uttarakhand,Bageshwar,3191.0,275.0,1153.0,1763.0,251.0,24.0,0.0
2025-09-01,Uttarakhand,Chamoli,4886.0,426.0,1818.0,2642.0,384.0,40.0,2.0
2025-09-01,Uttarakhand,Champawat,4697.0,378.0,1561.0,2758.0,334.0,44.0,0.0
2025-09-01,Uttarakhand,Dehradun,30365.0,2552.0,8362.0,19451.0,2204.0,346.0,2.0
2025-09-01,Uttarakhand,Garhwal,199.0,23.0,101.0,75.0,22.0,1.0,0.0
2025-09-01,Uttarakhand,Hardwar,451.0,52.0,269.0,130.0,37.0,15.0,0.0
2025-09-01,Uttarakhand,Haridwar,21805.0,1867.0,11009.0,8929.0,1378.0,478.0,11.0
2025-09-01,Uttarakhand,Nainital,13602.0,1243.0,4951.0,7408.0,1065.0,173.0,5.0
2025-09-01,Uttarakhand,Pauri Garhwal,9072.0,714.0,3680.0,4678.0,648.0,63.0,3.0
2025-09-01,Uttarakhand,Pithoragarh,5485.0,473.0,2014.0,2998.0,415.0,56.0,2.0
2025-09-01,Uttarakhand,Rudraprayag,3603.0,363.0,1021.0,2219.0,322.0,41.0,0.0
2025-09-01,Uttarakhand,Tehri Garhwal,12713.0,1050.0,4796.0,6867.0,903.0,145.0,2.0
2025-09-01,Uttarakhand,Udham Singh Nagar,25348.0,2713.0,10875.0,11760.0,2219.0,492.0,2.0
2025-09-01,Uttarakhand,Uttarkashi,3637.0,293.0,1464.0,1880.0,240.0,51.0,2.0
2025-09-01,West Bengal,Alipurduar,4219.0,452.0,2942.0,825.0,289.0,142.0,21.0
2025-09-01,West Bengal,Bally Jagachha,2.0,0.0,0.0,2.0,0.0,0.0,0.0
2025-09-01,West Bengal,Bankura,54884.0,4482.0,35413.0,14989.0,3436.0,996.0,50.0
2025-09-01,West Bengal,Barddhaman,77501.0,7372.0,46503.0,23626.0,5996.0,1369.0,7.0
2025-09-01,West Bengal,Bardhaman,9568.0,821.0,6293.0,2454.0,625.0,196.0,0.0
2025-09-01,West Bengal,Birbhum,57160.0,5471.0,36179.0,15510.0,4748.0,711.0,12.0
2025-09-01,West Bengal,Burdwan,4.0,0.0,0.0,4.0,0.0,0.0,0.0
2025-09-01,West Bengal,Cooch Behar,41066.0,3811.0,31300.0,5955.0,2575.0,1181.0,55.0
2025-09-01,West Bengal,Dakshin Dinajpur,32476.0,3430.0,22937.0,6109.0,2822.0,561.0,47.0
2025-09-01,West Bengal,Darjeeling,15511.0,1600.0,9631.0,4280.0,1024.0,515.0,61.0
2025-09-01,West Bengal,Darjiling,2804.0,385.0,1972.0,447.0,265.0,120.0,0.0
2025-09-01,West Bengal,Domjur,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-09-01,West Bengal,East Midnapore,9137.0,920.0,5018.0,3199.0,752.0,167.0,1.0
2025-09-01,West Bengal,East Midnapur,8.0,1.0,5.0,2.0,1.0,0.0,0.0
2025-09-01,West Bengal,Haora,13865.0,1435.0,8771.0,3659.0,993.0,442.0,0.0
2025-09-01,West Bengal,Hawrah,11.0,1.0,7.0,3.0,0.0,1.0,0.0
2025-09-01,West Bengal,Hooghiy,4.0,1.0,2.0,1.0,1.0,0.0,0.0
2025-09-01,West Bengal,Hooghly,65477.0,6731.0,39338.0,19408.0,4783.0,1847.0,101.0
2025-09-01,West Bengal,Howrah,37899.0,5180.0,21458.0,11261.0,3753.0,1385.0,42.0
2025-09-01,West Bengal,Hugli,490.0,78.0,294.0,118.0,62.0,16.0,0.0
2025-09-01,West Bengal,Jalpaiguri,70282.0,3853.0,56531.0,9898.0,2115.0,1656.0,82.0
2025-09-01,West Bengal,Jhargram,2694.0,400.0,1542.0,752.0,306.0,82.0,12.0
2025-09-01,West Bengal,Kalimpong,689.0,105.0,443.0,141.0,45.0,33.0,27.0
2025-09-01,West Bengal,Koch Bihar,22255.0,1644.0,18614.0,1997.0,1043.0,596.0,5.0
2025-09-01,West Bengal,Kolkata,32734.0,3400.0,18463.0,10871.0,1775.0,1508.0,117.0
2025-09-01,West Bengal,Malda,61007.0,6839.0,39660.0,14508.0,5140.0,1675.0,24.0
2025-09-01,West Bengal,Maldah,9306.0,814.0,6129.0,2363.0,536.0,278.0,0.0
2025-09-01,West Bengal,Medinipur,74.0,10.0,50.0,14.0,9.0,1.0,0.0
2025-09-01,West Bengal,Murshidabad,122933.0,16568.0,76266.0,30099.0,14652.0,1898.0,18.0
2025-09-01,West Bengal,Nadia,67994.0,6026.0,44396.0,17572.0,4751.0,1152.0,123.0
2025-09-01,West Bengal,North 24 Parganas,102884.0,12564.0,60884.0,29436.0,9759.0,2519.0,286.0
2025-09-01,West Bengal,North Dinajpur,1989.0,137.0,1603.0,249.0,100.0,37.0,0.0
2025-09-01,West Bengal,North Twenty Four Parganas,8200.0,778.0,5075.0,2347.0,593.0,183.0,2.0
2025-09-01,West Bengal,Paschim Bardhaman,4653.0,560.0,2858.0,1235.0,387.0,148.0,25.0
2025-09-01,West Bengal,Paschim Medinipur,85670.0,8340.0,52765.0,24565.0,6431.0,1876.0,33.0
2025-09-01,West Bengal,Purba Bardhaman,6934.0,1286.0,4095.0,1553.0,1100.0,158.0,28.0
2025-09-01,West Bengal,Purba Medinipur,42310.0,6728.0,18052.0,17530.0,6101.0,606.0,21.0
2025-09-01,West Bengal,Purulia,3210.0,396.0,2089.0,725.0,278.0,118.0,0.0
2025-09-01,West Bengal,Puruliya,59828.0,6428.0,39047.0,14353.0,4788.0,1592.0,48.0
2025-09-01,West Bengal,South 24 Pargana,10.0,0.0,7.0,3.0,0.0,0.0,0.0
2025-09-01,West Bengal,South 24 Parganas,114310.0,11332.0,76581.0,26397.0,8360.0,2902.0,70.0
2025-09-01,West Bengal,South Dinajpur,2820.0,232.0,2157.0,431.0,202.0,30.0,0.0
2025-09-01,West Bengal,South Dumdum(M),5.0,0.0,2.0,3.0,0.0,0.0,0.0
2025-09-01,West Bengal,South Twenty Four Parganas,15364.0,1389.0,9991.0,3984.0,992.0,393.0,4.0
2025-09-01,West Bengal,Uttar Dinajpur,76052.0,9628.0,52667.0,13757.0,6483.0,3096.0,49.0
2025-09-01,West Bengal,West Medinipur,7.0,0.0,6.0,1.0,0.0,0.0,0.0
2025-09-01,West Bengal,West Midnapore,11631.0,1028.0,7635.0,2968.0,760.0,267.0,1.0
2025-10-01,Andaman and Nicobar Islands,Andamans,308.0,19.0,85.0,204.0,19.0,0.0,0.0
2025-10-01,Andaman and Nicobar Islands,Nicobar,181.0,11.0,61.0,109.0,7.0,4.0,0.0
2025-10-01,Andaman and Nicobar Islands,North And Middle Andaman,647.0,24.0,152.0,471.0,22.0,2.0,0.0
2025-10-01,Andaman and Nicobar Islands,South Andaman,1438.0,47.0,432.0,959.0,43.0,4.0,0.0
2025-10-01,Andhra Pradesh,Adilabad,14561.0,370.0,5118.0,9073.0,284.0,85.0,1.0
2025-10-01,Andhra Pradesh,Alluri Sitharama Raju,4545.0,381.0,1627.0,2537.0,338.0,38.0,5.0
2025-10-01,Andhra Pradesh,Anakapalli,2366.0,107.0,1462.0,797.0,101.0,6.0,0.0
2025-10-01,Andhra Pradesh,Anantapur,27500.0,1379.0,10484.0,15637.0,1279.0,100.0,0.0
2025-10-01,Andhra Pradesh,Ananthapur,15376.0,592.0,5154.0,9630.0,538.0,54.0,0.0
2025-10-01,Andhra Pradesh,Ananthapuramu,18095.0,964.0,5093.0,12038.0,904.0,59.0,1.0
2025-10-01,Andhra Pradesh,Annamayya,3982.0,254.0,2454.0,1274.0,224.0,22.0,8.0
2025-10-01,Andhra Pradesh,Bapatla,2112.0,96.0,1253.0,763.0,83.0,11.0,2.0
2025-10-01,Andhra Pradesh,Chittoor,54195.0,2342.0,17019.0,34834.0,2119.0,216.0,7.0
2025-10-01,Andhra Pradesh,Cuddapah,36269.0,1600.0,13283.0,21386.0,1488.0,112.0,0.0
2025-10-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2864.0,132.0,1651.0,1081.0,119.0,12.0,1.0
2025-10-01,Andhra Pradesh,East Godavari,56788.0,1959.0,17374.0,37455.0,1799.0,159.0,1.0
2025-10-01,Andhra Pradesh,Eluru,3383.0,130.0,2435.0,818.0,119.0,10.0,1.0
2025-10-01,Andhra Pradesh,Guntur,52344.0,2157.0,17484.0,32703.0,1883.0,273.0,1.0
2025-10-01,Andhra Pradesh,Hyderabad,18351.0,1605.0,5083.0,11663.0,1253.0,352.0,0.0
2025-10-01,Andhra Pradesh,K.V. Rangareddy,140.0,8.0,39.0,93.0,5.0,3.0,0.0
2025-10-01,Andhra Pradesh,K.V.Rangareddy,338.0,19.0,92.0,227.0,12.0,7.0,0.0
2025-10-01,Andhra Pradesh,Kakinada,4418.0,261.0,2515.0,1642.0,219.0,40.0,2.0
2025-10-01,Andhra Pradesh,Karim Nagar,516.0,31.0,196.0,289.0,27.0,4.0,0.0
2025-10-01,Andhra Pradesh,Karimnagar,4724.0,199.0,1749.0,2776.0,169.0,30.0,0.0
2025-10-01,Andhra Pradesh,Khammam,13711.0,314.0,6157.0,7240.0,241.0,73.0,0.0
2025-10-01,Andhra Pradesh,Krishna,40346.0,1614.0,12986.0,25746.0,1431.0,179.0,4.0
2025-10-01,Andhra Pradesh,Kurnool,65655.0,3546.0,16232.0,45877.0,3262.0,281.0,3.0
2025-10-01,Andhra Pradesh,Mahabub Nagar,7648.0,470.0,2799.0,4379.0,344.0,126.0,0.0
2025-10-01,Andhra Pradesh,Mahabubnagar,54.0,1.0,19.0,34.0,1.0,0.0,0.0
2025-10-01,Andhra Pradesh,Mahbubnagar,4954.0,232.0,1885.0,2837.0,152.0,80.0,0.0
2025-10-01,Andhra Pradesh,Medak,6635.0,416.0,2142.0,4077.0,340.0,76.0,0.0
2025-10-01,Andhra Pradesh,N. T. R,4729.0,220.0,3042.0,1467.0,184.0,29.0,7.0
2025-10-01,Andhra Pradesh,Nalgonda,13166.0,343.0,5817.0,7006.0,282.0,61.0,0.0
2025-10-01,Andhra Pradesh,Nandyal,3797.0,262.0,1974.0,1561.0,241.0,21.0,0.0
2025-10-01,Andhra Pradesh,Nellore,29134.0,1256.0,9232.0,18646.0,1046.0,210.0,0.0
2025-10-01,Andhra Pradesh,Nizamabad,3292.0,202.0,967.0,2123.0,179.0,23.0,0.0
2025-10-01,Andhra Pradesh,Palnadu,2982.0,188.0,1773.0,1021.0,168.0,19.0,1.0
2025-10-01,Andhra Pradesh,Parvathipuram Manyam,2209.0,137.0,1145.0,927.0,117.0,18.0,2.0
2025-10-01,Andhra Pradesh,Prakasam,39544.0,1857.0,15239.0,22448.0,1589.0,265.0,3.0
2025-10-01,Andhra Pradesh,Rangareddi,10767.0,572.0,3471.0,6724.0,429.0,143.0,0.0
2025-10-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,4015.0,373.0,2149.0,1493.0,149.0,142.0,82.0
2025-10-01,Andhra Pradesh,Sri Sathya Sai,3923.0,235.0,2238.0,1450.0,223.0,11.0,1.0
2025-10-01,Andhra Pradesh,Srikakulam,36383.0,1077.0,12186.0,23120.0,1038.0,38.0,1.0
2025-10-01,Andhra Pradesh,Tirupati,3590.0,269.0,2149.0,1172.0,150.0,94.0,25.0
2025-10-01,Andhra Pradesh,Visakhapatnam,42609.0,1964.0,13903.0,26742.0,1844.0,119.0,1.0
2025-10-01,Andhra Pradesh,Vizianagaram,26695.0,962.0,8608.0,17125.0,910.0,52.0,0.0
2025-10-01,Andhra Pradesh,Warangal,12962.0,353.0,5257.0,7352.0,273.0,80.0,0.0
2025-10-01,Andhra Pradesh,West Godavari,39660.0,1346.0,12516.0,25798.0,1230.0,110.0,6.0
2025-10-01,Andhra Pradesh,Y. S. R,3315.0,177.0,2178.0,960.0,169.0,6.0,2.0
2025-10-01,Arunachal Pradesh,Anjaw,134.0,3.0,70.0,61.0,1.0,2.0,0.0
2025-10-01,Arunachal Pradesh,Changlang,1403.0,204.0,578.0,621.0,81.0,122.0,1.0
2025-10-01,Arunachal Pradesh,Dibang Valley,55.0,4.0,19.0,32.0,3.0,1.0,0.0
2025-10-01,Arunachal Pradesh,East Kameng,807.0,43.0,245.0,519.0,19.0,24.0,0.0
2025-10-01,Arunachal Pradesh,East Siang,1117.0,54.0,574.0,489.0,31.0,23.0,0.0
2025-10-01,Arunachal Pradesh,Kamle,22.0,1.0,16.0,5.0,0.0,1.0,0.0
2025-10-01,Arunachal Pradesh,Kra Daadi,201.0,26.0,82.0,93.0,10.0,16.0,0.0
2025-10-01,Arunachal Pradesh,Kurung Kumey,263.0,24.0,60.0,179.0,9.0,15.0,0.0
2025-10-01,Arunachal Pradesh,Leparada,17.0,0.0,2.0,15.0,0.0,0.0,0.0
2025-10-01,Arunachal Pradesh,Lohit,696.0,50.0,227.0,419.0,23.0,27.0,0.0
2025-10-01,Arunachal Pradesh,Longding,420.0,85.0,147.0,188.0,14.0,71.0,0.0
2025-10-01,Arunachal Pradesh,Lower Dibang Valley,875.0,43.0,252.0,580.0,30.0,13.0,0.0
2025-10-01,Arunachal Pradesh,Lower Siang,136.0,5.0,35.0,96.0,0.0,5.0,0.0
2025-10-01,Arunachal Pradesh,Lower Subansiri,725.0,29.0,254.0,442.0,8.0,21.0,0.0
2025-10-01,Arunachal Pradesh,Namsai,505.0,40.0,245.0,220.0,21.0,17.0,2.0
2025-10-01,Arunachal Pradesh,Pakke Kessang,39.0,2.0,24.0,13.0,2.0,0.0,0.0
2025-10-01,Arunachal Pradesh,Papum Pare,1831.0,170.0,737.0,924.0,73.0,97.0,0.0
2025-10-01,Arunachal Pradesh,Shi-Yomi,57.0,8.0,30.0,19.0,3.0,5.0,0.0
2025-10-01,Arunachal Pradesh,Siang,219.0,20.0,114.0,85.0,5.0,15.0,0.0
2025-10-01,Arunachal Pradesh,Tawang,772.0,35.0,135.0,602.0,22.0,11.0,2.0
2025-10-01,Arunachal Pradesh,Tirap,769.0,32.0,133.0,604.0,21.0,11.0,0.0
2025-10-01,Arunachal Pradesh,Upper Siang,562.0,20.0,304.0,238.0,10.0,10.0,0.0
2025-10-01,Arunachal Pradesh,Upper Subansiri,501.0,37.0,169.0,295.0,17.0,19.0,1.0
2025-10-01,Arunachal Pradesh,West Kameng,971.0,57.0,413.0,501.0,37.0,20.0,0.0
2025-10-01,Arunachal Pradesh,West Siang,870.0,45.0,357.0,468.0,28.0,17.0,0.0
2025-10-01,Assam,Bajali,92.0,4.0,85.0,3.0,4.0,0.0,0.0
2025-10-01,Assam,Baksa,5361.0,708.0,2027.0,2626.0,467.0,144.0,97.0
2025-10-01,Assam,Barpeta,31206.0,2115.0,7217.0,21874.0,1568.0,515.0,32.0
2025-10-01,Assam,Biswanath,3327.0,266.0,1472.0,1589.0,171.0,94.0,1.0
2025-10-01,Assam,Bongaigaon,12147.0,532.0,3287.0,8328.0,385.0,98.0,49.0
2025-10-01,Assam,Cachar,21500.0,2260.0,9230.0,10010.0,1354.0,499.0,407.0
2025-10-01,Assam,Charaideo,3078.0,201.0,1878.0,999.0,125.0,76.0,0.0
2025-10-01,Assam,Chirang,7728.0,308.0,2307.0,5113.0,196.0,110.0,2.0
2025-10-01,Assam,Darrang,9863.0,1306.0,4707.0,3850.0,796.0,368.0,142.0
2025-10-01,Assam,Dhemaji,8437.0,873.0,3901.0,3663.0,323.0,180.0,370.0
2025-10-01,Assam,Dhubri,19023.0,2218.0,8573.0,8232.0,1523.0,582.0,113.0
2025-10-01,Assam,Dibrugarh,6610.0,795.0,3899.0,1916.0,430.0,206.0,159.0
2025-10-01,Assam,Dima Hasao,50.0,9.0,36.0,5.0,0.0,7.0,2.0
2025-10-01,Assam,Goalpara,11641.0,1163.0,4634.0,5844.0,880.0,258.0,25.0
2025-10-01,Assam,Golaghat,8056.0,873.0,4196.0,2987.0,355.0,270.0,248.0
2025-10-01,Assam,Hailakandi,7678.0,1056.0,3649.0,2973.0,660.0,210.0,186.0
2025-10-01,Assam,Hojai,8901.0,897.0,3032.0,4972.0,645.0,251.0,1.0
2025-10-01,Assam,Jorhat,7677.0,875.0,3481.0,3321.0,583.0,165.0,127.0
2025-10-01,Assam,Kamrup,15110.0,1962.0,6911.0,6237.0,1255.0,442.0,265.0
2025-10-01,Assam,Kamrup Metro,7061.0,1353.0,3069.0,2639.0,527.0,340.0,486.0
2025-10-01,Assam,Karbi Anglong,12678.0,1050.0,6164.0,5464.0,417.0,405.0,228.0
2025-10-01,Assam,Karimganj,14478.0,1775.0,7204.0,5499.0,1192.0,577.0,6.0
2025-10-01,Assam,Kokrajhar,8005.0,604.0,2629.0,4772.0,312.0,171.0,121.0
2025-10-01,Assam,Lakhimpur,11330.0,1076.0,5249.0,5005.0,769.0,248.0,59.0
2025-10-01,Assam,Majuli,1145.0,65.0,609.0,471.0,40.0,25.0,0.0
2025-10-01,Assam,Marigaon,12245.0,1157.0,5080.0,6008.0,810.0,288.0,59.0
2025-10-01,Assam,Nagaon,41595.0,2321.0,15758.0,23516.0,1594.0,647.0,80.0
2025-10-01,Assam,Nalbari,7237.0,980.0,2755.0,3502.0,719.0,222.0,39.0
2025-10-01,Assam,North Cachar Hills,1123.0,199.0,557.0,367.0,127.0,71.0,1.0
2025-10-01,Assam,Sibsagar,4947.0,821.0,2668.0,1458.0,425.0,142.0,254.0
2025-10-01,Assam,Sonitpur,14072.0,1966.0,6827.0,5279.0,1375.0,586.0,5.0
2025-10-01,Assam,South Salmara Mankachar,2965.0,299.0,1608.0,1058.0,246.0,53.0,0.0
2025-10-01,Assam,Sribhumi,819.0,30.0,723.0,66.0,22.0,7.0,1.0
2025-10-01,Assam,Tamulpur District,278.0,14.0,235.0,29.0,9.0,5.0,0.0
2025-10-01,Assam,Tinsukia,9842.0,865.0,7241.0,1736.0,506.0,348.0,11.0
